URL,Titre,Entreprise,Ville,Département,Contrat,Salaire,Secteur,Télétravail,Niveau,Expérience,Compétences,Nb_Competences
https://www.hellowork.com/fr-fr/emplois/63583885.html,Ingénieur Développeur Fullstack H/F,Kicklox,Paris,75,CDI,41160.07,Secteur informatique • ESN,True,5,7,"adonis, aws, javascript, nest.js, node.js, postgresql, react, react native, typescript",10
https://www.hellowork.com/fr-fr/emplois/63807552.html,Stage - Ingénieur Développeur Integrateur H/F,Bassetti,Grenoble,38,Stage,41160.07,Secteur informatique • ESN,False,5,1,"angular, c, css, développement mobile, sql, windows",7
https://www.hellowork.com/fr-fr/emplois/61696607.html,Ingénieur de Production Informatique H/F,Inside,Lyon 6e,69,CDI,35000.0,Secteur informatique • ESN,True,5,1,"automatisation, c, devops, docker, industrialisation, linux, oracle, réseau, sql, supervision",10
https://www.hellowork.com/fr-fr/emplois/48279493.html,Ingénieur Splunk H/F,Orange Business,Lyon,69,CDI,21600.0,Secteur informatique • ESN,True,5,7,"ansible, devops, docker, java, javascript, linux, python",7
https://www.hellowork.com/fr-fr/emplois/63441021.html,Accompagnateur Pédagogique - Ingénieur en Informatique H/F,IONIS Education Group,Nantes,44,CDI,42000.0,,False,5,1,"administration système, assembleur, big data, c, c++, cloud, devops, docker, ia, intelligence artificielle, iot, java, react, reporting, réseau",18
https://www.hellowork.com/fr-fr/emplois/64142175.html,Ingénieur Sécurité Informatique H/F,Akkodis Talent,Boulogne-Billancourt,92,Intérim,45000.0,Secteur informatique • ESN,False,5,1,"c, cybersécurité, gestion des incidents, haute disponibilité, réseaux, sécurité informatique",10
https://www.hellowork.com/fr-fr/emplois/54217190.html,Consultant Gouvernance H/F,Apixit,Montauban-de-Bretagne,35,CDI,39500.0,Secteur informatique • ESN,False,5,1,"agile, c, cybersécurité",3
https://www.hellowork.com/fr-fr/emplois/64262588.html,Ingénieur Sécurité Microsoft Azure H/F,AK Recrutement,Lyon 9e,69,CDI,47500.0,Secteur informatique • ESN,True,5,7,"azure ad, cloud, gestion des identités, office 365",8
https://www.hellowork.com/fr-fr/emplois/64192120.html,Riser Engineer H/F,agap2 France,,,CDI,50000.0,,False,5,7,supervision,1
https://www.hellowork.com/fr-fr/emplois/62235964.html,Alternance - Ingénieur Informatique Industrielle H/F,RTE,Jonage,69,Alternance,13729.74,Secteur Energie • Environnement,True,5,7,"agile, automatisation, gestion de projet, informatique industrielle, méthodes agiles, panorama, python, réseau, réseaux, supervision, systèmes embarqués, vba",17
https://www.hellowork.com/fr-fr/emplois/63300615.html,Ingénieur Automatismes Informatique Industrielle - Alternance H/F,Assystem,Montigny-le-Bretonneux,78,Alternance,13729.74,Secteur Energie • Environnement,False,5,1,"c, c#, documentation technique, informatique industrielle, maintenance préventive, modbus, panorama, pcvue, réseaux, schneider, sql, supervision, windows",16
https://www.hellowork.com/fr-fr/emplois/60672071.html,Ingénieur Automatisme et Informatique Industrielle H/F,Rethic,Lyon 3e,69,CDI,42000.0,Services aux Entreprises,True,5,7,"automate, ihm, informatique industrielle, schneider, siemens",6
https://www.hellowork.com/fr-fr/emplois/64110755.html,Ingénieur Soc Junior H/F,Apside,Paris 1er,75,CDI,60000.0,Secteur informatique • ESN,False,5,1,"c, cloud, ia",3
https://www.hellowork.com/fr-fr/emplois/61970003.html,Alternant Ingénieur Informatique H/F,Cabinet de recrutement de travailleurs handicapés,Paris,75,Alternance,13729.74,,False,5,7,"java, python, sécurité informatique",4
https://www.hellowork.com/fr-fr/emplois/60277579.html,Ingénieur Developpeur Informatique H/F,Vinci Energies France - Industrie Rhône Alpes Maintenance Et Logistique,Oullins,69,Stage,41160.07,Secteur Energie • Environnement,False,5,1,"analyse fonctionnelle, base de données, c, c#, c++, documentation technique, framework, réseau, réseaux, sql, supervision, validation, visual studio, windows",19
https://www.hellowork.com/fr-fr/emplois/62306950.html,Ingénieur·e Développeur·se Expérimenté·e C - C++ - Qt Applications et Framework - Défense & Sécurité - le Plessis Robinson H/F,CS Group,Le Plessis-Robinson,92,CDI,41160.07,Secteur informatique • ESN,False,5,7,"c, c++, framework, ihm, linux, reporting, tests unitaires",8
https://www.hellowork.com/fr-fr/emplois/63512679.html,Ingénieure - Ingénieur Kubernetes - Rennes H/F,Capgemini,Rennes,35,CDI,39500.0,Secteur informatique • ESN,False,3,1,"ansible, automatisation, ci, devops, docker, gitlab, gitlab ci, intégration continue, jenkins, kubernetes, linux, python, redhat, shell, windows",17
https://www.hellowork.com/fr-fr/emplois/63978312.html,Ingenieur Developpement Informatique Systemes Embarques H/F,ALTEN,Bordeaux,33,CDI,37500.0,Secteur informatique • ESN,False,5,1,"c, c++, git, linux, systèmes embarqués, uart, visual studio, visual studio code",12
https://www.hellowork.com/fr-fr/emplois/64082480.html,Expert en Cybersécurité H/F,KALI Group,Strasbourg,67,CDI,47500.0,Secteur informatique • ESN,False,5,4,"cybersécurité, industrialisation, iot, monitoring",4
https://www.hellowork.com/fr-fr/emplois/64142522.html,Ingénieur de Production Open H/F,Consort Group,Puteaux,92,CDI,41160.07,Secteur informatique • ESN,True,5,1,"ansible, gestion des incidents, industrialisation, linux, monitoring, redhat",8
https://www.hellowork.com/fr-fr/emplois/64036291.html,Ingénieur Développeur Front-End Angular H/F,Celad,Aix-en-Provence,13,CDI,42000.0,Secteur informatique • ESN,True,5,1,"agile, angular, api, cd, ci, jenkins, rest",7
https://www.hellowork.com/fr-fr/emplois/64197760.html,Ingénieur Développeur Fullstack C# .Net H/F,DEMETER,Marseille,13,CDI,57500.0,Services aux Entreprises,False,5,1,".net, agile, c, c#, cybersécurité, gestion des identités, powershell, react, scrum, sql, tests unitaires, typescript",15
https://www.hellowork.com/fr-fr/emplois/63737461.html,Ingénieur Informatique Exploitation Identité H/F,CCI Paris Ile-de-France,Paris 17e,75,CDI,48000.0,,False,5,1,"active directory, azure ad, backup, cloud, m365, mim, stockage, virtualisation, vmware, windows",12
https://www.hellowork.com/fr-fr/emplois/64159219.html,Ingénieur Informatique Industrielle - Scada H/F,FAYAT ENERGIES SERVICES,Genas,69,CDI,50000.0,Secteur informatique • ESN,False,5,7,"api, c, c#, documentation technique, ihm, informatique industrielle, panorama, pcvue, reporting, scada, schneider, supervision, supervision scada, visual studio",18
https://www.hellowork.com/fr-fr/emplois/62316456.html,Ingénieur Informatique - Poste de Travail H/F,TECHNICATOME,Aix-en-Provence,13,CDI,40000.0,,False,5,7,"cybersécurité, reporting",2
https://www.hellowork.com/fr-fr/emplois/64183992.html,Ingenieur Informatique Industrielle Scada H/F,Menway Emploi,Angers,49,CDI,45000.0,Services aux Entreprises,False,5,1,"analyse fonctionnelle, emerson, ihm, informatique industrielle, réseaux, scada, siemens, supervision",10
https://www.hellowork.com/fr-fr/emplois/59840748.html,Ingénieur Développeur Frontend H/F,Externatic,Voiron,38,CDI,51500.0,Services aux Entreprises,True,5,1,"algorithmique, angular, aws, ci, cloud, développement mobile, gitlab, ia, iot, java, javascript, mysql, réseau, réseaux, stockage",16
https://www.hellowork.com/fr-fr/emplois/63860014.html,Ingénieur Informatique & Systèmes Embarqués H/F,Au Boulot,Saint-Jean-d'Illac,33,Intérim,21600.0,Services aux Entreprises,False,5,1,agile,1
https://www.hellowork.com/fr-fr/emplois/61915769.html,Ingénieur Informatique Industrielle H/F,Groupe Atlantic,Chalon-sur-Saône,71,CDI,41160.07,,False,5,1,"automatisation, bi, cybersécurité, iiot, industrialisation, informatique industrielle, java, mes, power bi, python, sql, supervision",14
https://www.hellowork.com/fr-fr/emplois/63894360.html,Ingénieur Cybersécurité H/F,Fortil,Guipavas,29,CDI,36500.0,Secteur informatique • ESN,False,5,1,"agile, c, réseau, supervision",4
https://www.hellowork.com/fr-fr/emplois/64068680.html,Ingénieur Développeur Firmware Embarqué - Energies H/F,Viveris.,Grenoble,38,CDI,47500.0,Secteur informatique • ESN,True,5,7,"c, cybersécurité, java, jenkins, python",5
https://www.hellowork.com/fr-fr/emplois/64222157.html,Ingénieur Sécurité Applicative H/F,Externatic,Cholet,49,CDI,44000.0,Services aux Entreprises,True,5,1,"cybersécurité, sécurité informatique",3
https://www.hellowork.com/fr-fr/emplois/63848800.html,Ingénieur Secops - Cybersécurité H/F,Lutessa,Paris 2e,75,CDI,52500.0,Secteur informatique • ESN,True,5,1,"analyse technique, cybersécurité",3
https://www.hellowork.com/fr-fr/emplois/63983362.html,Ingenieur en Cybersecurite - 92 H/F,Connectt,Bois-Colombes,92,Intérim,50000.0,Secteur informatique • ESN,False,5,1,cybersécurité,1
https://www.hellowork.com/fr-fr/emplois/62306892.html,Ingénieur Développeur c - C++ V&V - Industrie - Grenoble H/F,CS Group,Grenoble,38,CDI,47500.0,Secteur informatique • ESN,False,5,7,"c, c++, cybersécurité, informatique industrielle, oracle, systèmes embarqués, tests unitaires, validation, vba, windows",13
https://www.hellowork.com/fr-fr/emplois/58070791.html,Informaticien Support Utilisateurs H/F,EURO-INFORMATION PRODUCTION,Cergy,95,CDI,33500.0,,True,5,1,"réseau, réseaux, supervision",3
https://www.hellowork.com/fr-fr/emplois/64176559.html,Ingénieur Développeur - Data Engineer - Lannion H/F,Randstad Digital,Lannion,22,CDI,41160.07,Services aux Entreprises,True,5,1,"base de données, cd, ci, ci/cd, gitlab, gitlab ci, go, helm, kubernetes, monitoring, python, sql",15
https://www.hellowork.com/fr-fr/emplois/62797669.html,Ingénieur Informatique Industrielle H/F,RNI France,Lesquin,59,CDI,49999.99,,False,5,7,"gestion de projet, informatique industrielle",5
https://www.hellowork.com/fr-fr/emplois/64270772.html,Hardware - Software Cybersecurity Of Embedded Systems H/F,CEA,Saclay,91,CDD,42500.0,,False,5,,"c, c++",2
https://www.hellowork.com/fr-fr/emplois/64039857.html,Ingénieur des Techniques Informatiques H/F,Akkodis Talent,Paris 13e,75,Intérim,42500.0,Secteur informatique • ESN,False,5,1,"apple, automatisation, documentation technique, gestion de parc informatique, macos",9
https://www.hellowork.com/fr-fr/emplois/63764432.html,Ingénieur Développeur Full-Stack React - Java H/F,Orange Business,Aix-en-Provence,13,CDI,40000.0,Secteur informatique • ESN,True,5,1,"gestion de projet, git, java, javascript, postgresql, react, scrum, typescript",10
https://www.hellowork.com/fr-fr/emplois/64212166.html,Expert Cybersécurité H/F,Fyte,Paris,75,CDI,60000.0,,False,5,1,"cloud, cybersécurité, gestion de projet, gestion des identités, linux, office 365, réseau, windows",13
https://www.hellowork.com/fr-fr/emplois/64243390.html,Ingénieur Informatique et Infrastructure H/F,Selfing,Molsheim,67,CDI,55000.0,,True,5,7,"ansible, aws, c, c++, cloud, docker, développement mobile, helm, iiot, intégration continue, java, javascript, kubernetes, linux, microservices, méthodes agiles, node.js, python, react, réseaux, typescript, windows",25
https://www.hellowork.com/fr-fr/emplois/56391844.html,Ingénieur Développeur C++ - Qt H/F,Akkodis,La Teste-de-Buch,33,CDI,41160.07,Secteur informatique • ESN,False,5,1,"c, c++, ihm, traitement du signal",6
https://www.hellowork.com/fr-fr/emplois/63848795.html,Ingénieur Sécurité Réseau H/F,Lutessa,La Défense,92,CDI,57500.0,Secteur informatique • ESN,True,5,1,"administration réseau, cybersécurité, dhcp, dns, réseau, réseaux, supervision, vpn",9
https://www.hellowork.com/fr-fr/emplois/63945096.html,Ingenieur IT H/F,Connectt,Lyon,69,Intérim,34000.0,Secteur informatique • ESN,False,2,1,".net, devops, gestion des incidents, oracle, recette, support utilisateur, validation",10
https://www.hellowork.com/fr-fr/emplois/62667186.html,Ingénieur de Production Informatique H/F,AS International,,,CDI,52500.0,Secteur informatique • ESN,True,5,7,"documentation technique, industrialisation, linux",4
https://www.hellowork.com/fr-fr/emplois/60974093.html,Chef de Projet - Ingénieur de Production Informatique H/F,Econocom,Aix-en-Provence,13,CDI,45000.0,Secteur informatique • ESN,True,3,1,"devops, gestion de projet, linux, mysql, oracle, reporting, windows",9
https://www.hellowork.com/fr-fr/emplois/63855851.html,Ingénieur Informatique Industrielle H/F,Automatique et Industrie,Toulouse,31,CDI,50000.0,Secteur informatique • ESN,True,5,1,"automate, excel, informatique industrielle, schneider, siemens, teams, validation",8
https://www.hellowork.com/fr-fr/emplois/62306737.html,Ingénieur Développeur Spécialiste en Optimisation & Parallélisation de Codes de Calcul - Nucléaire - Lyon H/F,CS Group,Lyon 7e,69,CDI,21600.0,Secteur informatique • ESN,False,5,7,"c, c++, modélisation, python",4
https://www.hellowork.com/fr-fr/emplois/63501409.html,Ingénieur Informatique Front End Angular H/F,Dachser France,Chanverrie,85,CDI,41160.07,,True,5,1,"agile, angular, aws, cd, ci, ci/cd, cloud, développement mobile, git, haute disponibilité, intégration continue, javascript, react, recette, tests unitaires, typescript, vue.js",21
https://www.hellowork.com/fr-fr/emplois/63903735.html,Informaticien Régional Audiovisuel H/F,Eiffage,Vélizy-Villacoublay,78,CDI,60000.0,,True,2,1,maintenance préventive,2
https://www.hellowork.com/fr-fr/emplois/64143709.html,Ingénieur Moyens de Test Electronique H/F,ALTEN,Fougères,35,CDI,41160.07,Secteur informatique • ESN,False,5,1,cloud,1
https://www.hellowork.com/fr-fr/emplois/47349938.html,Ingénieur Cyber Sécurité - Antibes France H/F,Astek,Antibes,6,CDI,21600.0,Secteur informatique • ESN,False,5,1,"c, cybersécurité, fortinet, réseaux, scrum, sécurité informatique, vmware, vpn",9
https://www.hellowork.com/fr-fr/emplois/62562713.html,Ingénieur - Développeur IA Générative - Stage H/F,Livinweb,Paris,75,Stage,10500.0,Secteur informatique • ESN,True,5,1,"cloud, devops, docker, ia, intelligence artificielle, machine learning, python",9
https://www.hellowork.com/fr-fr/emplois/63729088.html,Ingénieur Cybersécurité H/F,Kicklox,Toulouse,31,CDI,21600.0,,True,5,7,"cybersécurité, réseaux, sécurité informatique",4
https://www.hellowork.com/fr-fr/emplois/63554787.html,Informaticien H/F,Centre Hospitalier Privé Sainte-Marie,Osny,95,CDD,24000.0,Service public hospitalier,False,5,1,windows,1
https://www.hellowork.com/fr-fr/emplois/63899630.html,Ingénieur Model Based Design H/F,SOPHIA ENGINEERING,Saint-Denis,93,CDI,42500.0,Secteur informatique • ESN,False,5,1,"c, matlab, simulink",3
https://www.hellowork.com/fr-fr/emplois/64156125.html,Ingénieur·e Cybersécurité & Système Linux H/F,Safran,Éragny,95,CDI,60000.0,,False,5,7,"c, c++, cybersécurité, dhcp, dns, git, java, jenkins, linux, python, redhat, réseau, windows, xml",14
https://www.hellowork.com/fr-fr/emplois/60146311.html,Vie - Ingénieur en Automatisation - Espagne H/F,ID LOGISTICS,Orgon,13,CDD,35000.0,,False,5,1,"automatisation, c, ci, excel, gestion de bases de données, reporting, validation",11
https://www.hellowork.com/fr-fr/emplois/59244030.html,Ingénieur Cert H/F,Davidson Consulting,,,CDI,61500.0,Secteur informatique • ESN,True,5,7,"cybersécurité, réseaux, windows",3
https://www.hellowork.com/fr-fr/emplois/53584792.html,Alternance - Métiers Techniques et Informatiques - 06 H/F,Aktisea,Nice,6,Alternance,13729.74,Services aux Entreprises,False,5,1,"agile, angular, base de données, c, c++, cloud, css, gestion des incidents, go, java, javascript, linux, machine learning, mysql, python, react, réseau, shell, sql, sécurité informatique",26
https://www.hellowork.com/fr-fr/emplois/62831934.html,Ingénieur des Techniques Informatiques H/F,Akkodis Talent,Nantes,44,Intérim,39000.0,Secteur informatique • ESN,False,5,1,"agile, cloud, documentation technique, scrum",5
https://www.hellowork.com/fr-fr/emplois/64270524.html,Alternance - Ingénieur Programmation Informatique H/F,CEA,Grenoble,38,Alternance,13729.74,,False,5,1,"labview, python, validation",3
https://www.hellowork.com/fr-fr/emplois/63035257.html,Ingénieur Informatique Industrielle - mes Sénior H/F,Technord,Villeneuve-d'Ascq,59,CDI,49500.0,,True,5,7,".net, c, c#, erp, informatique industrielle, mes, oracle, scada, sql",10
https://www.hellowork.com/fr-fr/emplois/63802874.html,Apprenti Informatique H/F,SPPF,Cholet,49,Alternance,13729.74,,False,2,1,"automatisation, erp, gestion de projet",5
https://www.hellowork.com/fr-fr/emplois/58484443.html,Outil de Monitoring & Analyse des Licences H/F,Safran,Massy,91,Stage,41160.07,,False,5,7,"base de données, html, ihm, python",6
https://www.hellowork.com/fr-fr/emplois/63899650.html,Ingénieur Model Based Design H/F,SOPHIA ENGINEERING,Saint-Denis,93,CDI,42500.0,Secteur informatique • ESN,False,5,1,"c, matlab, simulink",3
https://www.hellowork.com/fr-fr/emplois/64049452.html,Expert Cybersécurité H/F,FAB Group,Paris,75,CDI,60000.0,,False,5,1,"cybersécurité, gestion de projet, gestion des incidents, reporting, réseaux",9
https://www.hellowork.com/fr-fr/emplois/63656445.html,Informaticien Polyvalent H/F,Hays,Damprichard,25,CDI,40000.0,Secteur informatique • ESN,False,3,1,office 365,2
https://www.hellowork.com/fr-fr/emplois/61550418.html,Expert Sécurité Réseau H/F,REDSUP,Pantin,93,CDI,60000.0,Secteur informatique • ESN,True,5,7,"automatisation, automatisation des processus, bash, documentation technique, fortinet, powershell, python, réseau, réseaux, sécurité informatique",14
https://www.hellowork.com/fr-fr/emplois/50527667.html,Ingénieur Développeur Logiciel Embarqué - Paris France H/F,Astek,Paris,75,CDI,60000.0,Secteur informatique • ESN,False,5,1,"agile, c, c++, linux, réseaux, scrum, validation",7
https://www.hellowork.com/fr-fr/emplois/62988791.html,Alternant Cybersécurité H/F,MONEXT,Aix-en-Provence,13,Alternance,13729.74,,True,5,0,"aws, azure ad, cloud, cybersécurité, documentation technique, exchange online, m365",10
https://www.hellowork.com/fr-fr/emplois/62715689.html,Alternance - Ingénieur Cyber Sécurité H/F,Framatome,Paimbœuf,44,Alternance,13729.74,Secteur Energie • Environnement,False,5,1,informatique industrielle,2
https://www.hellowork.com/fr-fr/emplois/63956631.html,Alternant Ingénieur IT H/F,LA FAMILLE,Villeneuve-d'Ascq,59,Alternance,15500.0,,False,3,1,"css, html, javascript, mysql",4
https://www.hellowork.com/fr-fr/emplois/64261882.html,Ingénieur Réseau Informatique Cisco H/F,AK Recrutement,Civrieux,1,CDI,58500.0,Secteur informatique • ESN,False,5,7,"cloud, réseau, réseaux",3
https://www.hellowork.com/fr-fr/emplois/63432281.html,Informaticien Cybersécurité Réseau Industriel H/F,Assystem,Cherbourg-en-Cotentin,50,CDI,35500.0,Secteur Energie • Environnement,True,3,7,"cybersécurité, excel, réseau, réseaux, réseaux industriels, word",7
https://www.hellowork.com/fr-fr/emplois/62533179.html,Ingénieur en Cybersécurité - Gouvernance SSI H/F,Kubic,Toulouse,31,CDI,45000.0,,True,5,1,"cybersécurité, gestion de projet, reporting",5
https://www.hellowork.com/fr-fr/emplois/62670719.html,Ingénieur Sécurité Informatique Industrielle H/F,Externatic,Angers,49,CDI,47500.0,Services aux Entreprises,True,5,1,"ci, cybersécurité, informatique industrielle",4
https://www.hellowork.com/fr-fr/emplois/64085870.html,Alternant Support Outils IT H/F,Veolia,Saint-Maurice,94,Alternance,13729.74,Secteur Energie • Environnement,True,5,1,"base de données, css, html, javascript, python",7
https://www.hellowork.com/fr-fr/emplois/60418786.html,Ingénieur Développement Informatique C# H/F,Madic Industries,Saint-André-de-Cubzac,33,CDI,37500.0,Secteur Energie • Environnement,True,5,1,".net, base de données, c, c#, c++, framework, gestion de projet, git, java, sql, teams, visual studio, windows, xml",19
https://www.hellowork.com/fr-fr/emplois/62073112.html,Ingénieur Développeur Cryptographie H/F,EURO-INFORMATION PRODUCTION,Strasbourg,67,CDI,47500.0,,True,5,1,".net, c, c#, c++, cloud, framework, haute disponibilité, linux, réseaux, windows",11
https://www.hellowork.com/fr-fr/emplois/64271021.html,Alternance Informaticien Spécialisation Webdesign H/F,CEA,Bagnols-sur-Cèze,30,Alternance,13729.74,,False,3,0,"css, ged, html, recette, recette technique, sharepoint",7
https://www.hellowork.com/fr-fr/emplois/64050683.html,Ingénieur des Techniques Informatiques H/F,Akkodis Talent,Paris 13e,75,Intérim,42500.0,Secteur informatique • ESN,False,5,7,"apple, automatisation, documentation technique, gestion de parc informatique, jamf, macos, mdm, monitoring, réseau, supervision, vpn",15
https://www.hellowork.com/fr-fr/emplois/63848801.html,Ingénieur IT Validation H/F,Lutessa,Chartres,28,CDI,52500.0,Secteur informatique • ESN,True,5,1,"annexe 11, environnement gxp, ispe gamp, migration de données, validation",10
https://www.hellowork.com/fr-fr/emplois/51346256.html,Leader Technique Cybersécurité - Pôle Protection H/F,Docaposte,Aix-en-Provence,13,CDI,21600.0,Secteur informatique • ESN,True,5,1,"bash, cybersécurité, linux, python, reporting, réseaux, supervision, windows",8
https://www.hellowork.com/fr-fr/emplois/62692747.html,Ingénieur Secops - Sécurité Si H/F,RYDGE Conseil,Courbevoie,92,CDI,60000.0,Services aux Entreprises,False,5,7,"active directory, automatisation, cd, ci, ci/cd, cloud, devops, docker, java, javascript, jenkins, kubernetes, linux, python, réseaux, sql, supervision, sécurité informatique, windows, windows server",23
https://www.hellowork.com/fr-fr/emplois/64117645.html,CDI - Ingénieur Initié Systèmes Embarqués Lutte Air Surface H/F,Naval Group,Ollioules,83,CDI,52000.0,,False,5,1,"c, traitement du signal",4
https://www.hellowork.com/fr-fr/emplois/61468161.html,CDI- Exploitant Cybersécurité H/F,Naval Group,Nantes,44,CDI,52000.0,,True,3,1,"cloud, cybersécurité, linux, réseau, réseaux, validation, windows",7
https://www.hellowork.com/fr-fr/emplois/63732896.html,Alternance Informaticien Infrastructure H/F,FM Logistic France,Crépy-en-Valois,60,Alternance,13729.74,,False,3,0,réseau,1
https://www.hellowork.com/fr-fr/emplois/45909476.html,Ingénieur Développeur Python H/F,Adentis,,,CDI,41160.07,Secteur informatique • ESN,False,5,7,"agile, ansible, api, cd, ci, ci/cd, django, docker, framework, gestion de bases de données, mysql, oracle, python, recette, rest, scrum",20
https://www.hellowork.com/fr-fr/emplois/63903164.html,Blue Team Member - Ingénieur en Sécurité Informatique H/F,VOSSLOH COGIFER,Rueil-Malmaison,92,CDI,60000.0,,True,3,1,"cybersécurité, réseaux",2
https://www.hellowork.com/fr-fr/emplois/64210188.html,Alternant Ingénieur Cybersécurité H/F,Eureden,Theix-Noyalo,56,Alternance,13729.74,,False,5,1,"c, cybersécurité, réseaux",3
https://www.hellowork.com/fr-fr/emplois/64086915.html,Ingénieur de Production Informatique H/F,Consort Group,Strasbourg,67,CDI,35250.0,Secteur informatique • ESN,True,5,1,"agile, c, cloud, devops, linux, shell",6
https://www.hellowork.com/fr-fr/emplois/60411111.html,Ingénieur Support Informatique Industrielle H/F,DEF,Massy,91,CDI,41160.07,Services aux Entreprises,False,5,1,"base de données, opc, réseau, réseaux",6
https://www.hellowork.com/fr-fr/emplois/47824283.html,Ingénieur d'Exploitation - Production Informatique H/F,Omniciel,Toulon,83,CDI,57500.0,Secteur informatique • ESN,True,5,1,"ansible, automatisation, cd, ci, ci/cd, devops, docker, gitlab, linux, monitoring, powershell, recette, shell, sql, windows",15
https://www.hellowork.com/fr-fr/emplois/64176553.html,Consultant Grc Cybersécurité H/F,Lutessa,Paris 2e,75,CDI,58500.0,Secteur informatique • ESN,True,,1,"c, cybersécurité",2
https://www.hellowork.com/fr-fr/emplois/63737010.html,Ingénieur Informatique Systèmes H/F,Assystem,Dijon,21,CDI,21600.0,Secteur Energie • Environnement,True,5,1,"active directory, cybersécurité, datastore, dhcp, dns, esxi, netbackup, réseau, réseaux, stockage, virtualisation, vmware, vswitch, windows",15
https://www.hellowork.com/fr-fr/emplois/61901011.html,Expert Informatique et Système d'Information - Alternance - Rentrée 25 26 H/F,EPSI Toulouse,Carcassonne,11,Alternance,41160.07,Secteur informatique • ESN,False,3,1,"ci, cloud, réseau, réseaux, vpn",5
https://www.hellowork.com/fr-fr/emplois/62831284.html,Ingénieur mes - Aveva H/F,Assystem,Nantes,44,CDI,41160.07,Secteur Energie • Environnement,True,5,7,".net, base de données, informatique industrielle, java, mes, schneider, siemens, sql, supervision, system platform, uml, xml",16
https://www.hellowork.com/fr-fr/emplois/61183557.html,Ingénieur de Production Informatique - Intégrateur H/F,Econocom,Strasbourg,67,CDI,41160.07,Secteur informatique • ESN,True,5,7,"ansible, api, automatisation, cd, ci, ci/cd, devops, documentation technique, gitlab, java, linux, mysql, oracle, postgresql, redhat, réseaux, supervision, sécurité des données, windows",22
https://www.hellowork.com/fr-fr/emplois/61700935.html,Automaticien Informaticien Industriel H/F,Liane RH,Dijon,21,CDI,41500.0,Services aux Entreprises,False,3,1,"c, c#, cybersécurité, documentation technique, informatique industrielle, pcvue, réseaux, siemens, sql, supervision, tia portal, wincc",15
https://www.hellowork.com/fr-fr/emplois/57907697.html,Ingénieur Model-Based Design 022025 - Pst - Mbn. H/F,Serma Ingénierie,Toulouse,31,CDI,41160.07,,True,5,1,"modélisation, simulink",2
https://www.hellowork.com/fr-fr/emplois/64059409.html,Pentesteur H/F,EMITECH GROUPE,Montigny-le-Bretonneux,78,CDI,60000.0,,False,5,,"automatisation, cybersécurité, documentation technique, iot, réseau",6
https://www.hellowork.com/fr-fr/emplois/64296598.html,Spécialiste mes - Digitalisation Industrielle H/F,Genius Talent,Évry-Courcouronnes,91,CDI,50000.0,,False,5,7,"documentation technique, siemens, validation, wonderware",5
https://www.hellowork.com/fr-fr/emplois/63719537.html,Ingénieur Informatique H/F,Onera,Avrieux,73,CDI,50000.0,,True,5,1,"c, c++, git, informatique industrielle, intégration continue, matlab, python, réseaux, tests unitaires, validation",13
https://www.hellowork.com/fr-fr/emplois/33256683.html,Informaticien Décisionnel Presse H/F,EURO-INFORMATION DEVELOPPEMENTS,Strasbourg,67,CDI,42500.0,,True,5,1,"business object, reporting, sql",4
https://www.hellowork.com/fr-fr/emplois/63903931.html,Stage Ingénieur Chargé d'Études Informatique Industrielle H/F,Eiffage Energie Systèmes,Mulhouse,68,Stage,41160.07,Secteur Energie • Environnement,False,5,1,"agile, base de données, informatique industrielle, supervision",7
https://www.hellowork.com/fr-fr/emplois/61467318.html,Consultant Cybersécurité H/F,SOMA,Paris,75,CDI,53000.0,Secteur informatique • ESN,True,5,1,"aws, big data, c, cloud, cybersécurité, ia, monitoring, python, reporting, réseaux",11
https://www.hellowork.com/fr-fr/emplois/62840471.html,Ingénieur en Informatique Industrielle H/F,Technord,Villeneuve-d'Ascq,59,CDI,49999.99,,True,5,7,".net, c, c#, informatique industrielle, mes, oracle, sql",8
https://www.hellowork.com/fr-fr/emplois/63029493.html,Apprenti Informaticien H/F,BMW INDIGO,Lisses,91,Alternance,13729.74,Services aux Personnes • Particuliers,False,3,1,"réseau, réseaux",2
https://www.hellowork.com/fr-fr/emplois/60377828.html,Ingénieur de Production Informatique H/F,Aubay,,,CDI,52500.0,Secteur informatique • ESN,True,5,1,"devops, docker, jenkins, kubernetes, supervision",5
https://www.hellowork.com/fr-fr/emplois/64106544.html,Ingénieur Cybersécurité H/F,Leon Grosse,Aix-les-Bains,73,Alternance,13729.74,,False,5,1,"aws, cybersécurité",2
https://www.hellowork.com/fr-fr/emplois/64039853.html,Ingénieur IT Ops Run H/F,Opstim,Montreuil,93,Indépendant,88000.0,Secteur informatique • ESN,True,5,1,"ansible, automatisation, cd, ci, ci/cd, cloud, devops, gestion des incidents, git, intégration continue, jenkins, kubernetes, oracle, réseau, stockage, supervision, visual studio, visual studio code",24
https://www.hellowork.com/fr-fr/emplois/62958982.html,Ingénieur Threat et Cybersécurité H/F,Davidson Consulting,Nantes,44,CDI,41500.0,Secteur informatique • ESN,True,5,1,"active directory, cybersécurité, gestion des incidents, hardening, réseaux, windows",9
https://www.hellowork.com/fr-fr/emplois/63998119.html,Ingénieur IT Cloud Azure H/F,Seyos,Nantes,44,CDI,55000.0,Secteur informatique • ESN,True,5,1,"agile, ansible, automatisation, aws, cloud, devops, kubernetes, linux, vmware, windows",10
